name_short,9AA,CHCA,CMBT,ClCCA,DAN,DHAP,DHB,MAPS,NEDC,NOR,PNDI,pNA
Nicotinamide riboside,2.4786075712722377,3.445582005432795,2.3057297932180894,3.6127474380116036,2.9772175874863085,3.1083949255778744,3.937803950709943,0.0,0.0,2.9152518438121504,0.0,3.8295702256419077
Nicotinamide ribotide,2.8868424740218557,3.002009946967569,0.0,2.6774194813488026,0.0,1.7588988028374122,3.3417687057736756,0.0,0.0,0.0,0.0,3.1466078892385507
Orotic acid,3.602995538986097,2.577149135022576,0.0,1.1074778772291245,2.456064610180857,2.2392999046601822,1.8013652187059301,0.0,1.4379314230727445,2.3246591401226415,0.0,0.0
Thymine,4.270315973022902,2.6257031967630455,2.0626844844297527,1.9426000468874711,4.165935854668067,1.817014782147853,3.014181610643311,3.0594592428866054,1.373803892928695,3.9627245223641214,2.6838247107914137,3.0334987331737064
Uracil,4.510950415783443,2.3480568159189925,1.6245409036057512,1.857470121845907,3.883007059553876,2.784104583951738,2.3708576128580314,1.2925143997281368,2.402397256670855,4.250882523539048,2.6571935903704818,0.0
Uric acid,4.9520618226943895,2.4796043653320363,0.0,1.3408193100737735,2.4620576622454107,2.7172255809212165,3.2434096477255925,0.8892402693084532,0.0,3.2949006560148772,0.0,0.0
Uridine,3.3019065026843375,2.8372639344030137,2.2443317889734065,0.0,3.6847454193442863,0.0,3.4042261036272725,0.0,0.0,2.488109246180385,0.0,3.0555873617424156
Uridine diphosphate,5.935435495502642,4.80799585588091,0.0,2.937693956217043,2.9343309630790078,0.0,4.65614224395102,0.0,0.0,5.507176709657718,0.0,1.8522171415485769
Uridine diphosphate glucose,5.630456576161583,4.6406065091861635,1.5331745498075495,3.100042218497191,3.475285584467545,2.8172167364352045,4.047244747569501,0.0,0.0,4.318640749454981,0.0,3.4252998969930237
Uridine diphosphate glucuronic acid,5.077807537596156,4.057843618010732,0.0,2.7000913889741276,2.985736145411938,1.695129282208412,3.21796904202,0.0,0.0,3.558223137214425,0.0,0.0
Uridine diphosphate-N-acetylglucosamine,6.029128849135831,3.123246799616253,0.0,3.266005362298584,3.489531199008558,0.0,4.452973356423829,0.0,0.0,4.766158591443824,0.0,3.478868949942147
Xanthine,4.873407036419803,2.84849288750237,1.1964182830266576,1.6458088845946706,3.9453748582087305,2.3827326835165876,3.428584449739,0.0,2.2248542492132084,4.053959782636901,2.561209907915534,3.400635274446025
Acetyl-CoA,5.311557557961862,4.228685644197504,0.0,3.1936690070359517,3.1584307071625304,0.0,4.427639951275798,0.0,0.0,4.74215353511989,0.0,3.378650942762658
Biotin,0.0,3.1196386092610253,2.654710468451859,3.0176802358360844,3.3256352215575964,2.9464236025965955,3.9582702300401684,0.0,0.0,2.630277493597988,1.8249509253910954,3.3327405429914108
Coenzyme A,3.8008710262539327,4.768936545801752,2.355314160200034,3.6202502119265625,4.640669754025432,3.4008089115348477,3.994939015588079,0.0,0.0,4.126631933021403,0.0,3.705858803360674
Flavin adenine dinucleotide,5.016272181276773,3.337974362412189,2.3233160120627963,2.928559926189952,4.081229490346602,1.9266379647558654,4.140267826223146,0.0,0.0,4.65545672950231,0.0,4.294086359942147
Flavin mononucleotide,5.1248151649759714,4.915559652557008,3.7583441412833,4.107747860276825,3.6336283545780503,0.0,4.569188814606049,1.9266370648753566,0.0,4.80695897688929,0.0,4.320164659080349
Folic acid,4.407864386932945,3.6365808635348835,3.673052769344012,4.434526279451813,4.545473364986778,3.505789106858256,5.1264971847767,0.0,0.0,4.208542474006023,0.0,4.106264191620592
Niacinamide,0.0,3.553029248167919,2.074046124456122,1.706256895620344,0.0,1.741948204111549,3.163438539993329,0.0,0.0,0.0,2.090093123778413,0.0
Nicotinic acid,4.378722028949174,3.8483950531064637,2.1961946787905955,3.33731577065291,3.8915028019317304,2.2261533446880697,3.7625189180398873,0.0,0.0,3.6938898667065603,0.0,0.0
Pantothenic acid,3.828050696850258,4.109296869429355,2.9523416477629874,3.590427919070248,3.8758486736451254,2.6629500550788405,3.7361962678833778,0.9608611341085309,0.0,3.784349073986748,0.0,3.704668449080428
Phylloquinone,0.0,2.8317043239026773,4.004028115267977,2.940272453451333,2.6989701876082517,2.7885572124085187,4.29646312758688,0.0,0.0,2.022552851095697,0.0,0.0
Pyridoxine,3.825180652294685,4.445936498654157,3.059059280956344,2.9620584220555704,4.1169895273342405,3.118134729210066,3.391545275127039,0.0,0.0,3.258630799382095,3.4914551705642274,3.9098271144558625
Retinoic acid,0.0,2.435606298454316,2.2332176938850106,2.064991532823185,2.546111510962298,2.4570553610423786,2.5811053300148146,0.0,0.0,0.0,0.0,1.7794035913745707
Riboflavin,5.020016881968528,4.814105294618152,4.572120775853656,4.1753956956769835,4.103759136800151,3.8994684132934045,5.28329024759387,2.246043539657159,2.940023609831767,5.261929399728793,0.0,4.63954730615934
Tetrahydrofolic acid,4.079660655618825,4.566863929657198,2.90535332197863,4.354756468548212,3.484494558964344,3.3862771333519315,4.722446158983393,0.0,0.0,3.5911145636086315,0.0,3.398997098518056
Thiamine,3.3934654839929106,4.159693921661647,2.8353601053073674,3.6051045562636226,2.7147641722519293,3.103564040543968,4.041371056754475,0.0,0.0,3.902794756422908,0.0,4.664851119764772
alpha-tocopherol,0.0,2.7562493759893347,4.076742507261264,2.2818676840667274,2.0316650867566106,2.500009289282797,3.9845766805944893,1.0757834232708527,1.526479172646516,0.0,0.0,2.3130911852947955
