hmdb_primary,kegg_id
HMDB0119022,NA
HMDB0119023,NA
HMDB0119024,NA
HMDB0119025,NA
HMDB0119026,NA
HMDB0119027,NA
HMDB0119028,NA
HMDB0119029,NA
HMDB0119030,NA
HMDB0119031,NA
HMDB0119032,NA
HMDB0119033,NA
HMDB0119034,NA
HMDB0119035,NA
HMDB0119036,NA
HMDB0119037,NA
HMDB0119038,NA
HMDB0119039,NA
HMDB0119040,NA
HMDB0119041,NA
HMDB0119042,NA
HMDB0119043,NA
HMDB0119044,NA
HMDB0119045,NA
HMDB0119046,NA
HMDB0119047,NA
HMDB0119048,NA
HMDB0119049,NA
HMDB0119050,NA
HMDB0119051,NA
HMDB0119052,NA
HMDB0119053,NA
HMDB0119054,NA
HMDB0119055,NA
HMDB0119056,NA
HMDB0119057,NA
HMDB0119058,NA
HMDB0119059,NA
HMDB0119060,NA
HMDB0119061,NA
HMDB0119062,NA
HMDB0119063,NA
HMDB0119064,NA
HMDB0119065,NA
HMDB0119066,NA
HMDB0119067,NA
HMDB0119068,NA
HMDB0119069,NA
HMDB0119070,NA
HMDB0119071,NA
HMDB0119072,NA
HMDB0119073,NA
HMDB0119074,NA
HMDB0119075,NA
HMDB0119076,NA
HMDB0119077,NA
HMDB0119078,NA
HMDB0119079,NA
HMDB0119080,NA
HMDB0119081,NA
HMDB0119082,NA
HMDB0119083,NA
HMDB0119084,NA
HMDB0119085,NA
HMDB0119086,NA
HMDB0119087,NA
HMDB0119088,NA
HMDB0119089,NA
HMDB0119090,NA
HMDB0119091,NA
HMDB0119092,NA
HMDB0119093,NA
HMDB0119094,NA
HMDB0119095,NA
HMDB0119096,NA
HMDB0119097,NA
HMDB0119098,NA
HMDB0119099,NA
HMDB0119100,NA
HMDB0119101,NA
HMDB0119102,NA
HMDB0119103,NA
HMDB0119104,NA
HMDB0119105,NA
HMDB0119106,NA
HMDB0119107,NA
HMDB0119108,NA
HMDB0119109,NA
HMDB0119110,NA
HMDB0119111,NA
HMDB0119112,NA
HMDB0119113,NA
HMDB0119114,NA
HMDB0119115,NA
HMDB0119116,NA
HMDB0119117,NA
HMDB0119118,NA
HMDB0119119,NA
HMDB0119120,NA
HMDB0119121,NA
HMDB0119122,NA
HMDB0119123,NA
HMDB0119124,NA
HMDB0119125,NA
HMDB0119126,NA
HMDB0119127,NA
HMDB0119128,NA
HMDB0119129,NA
HMDB0119130,NA
HMDB0119131,NA
HMDB0119132,NA
HMDB0119133,NA
HMDB0119134,NA
HMDB0119135,NA
HMDB0119136,NA
HMDB0119137,NA
HMDB0119138,NA
HMDB0119139,NA
HMDB0119140,NA
HMDB0119141,NA
HMDB0119142,NA
HMDB0119143,NA
HMDB0119144,NA
HMDB0119145,NA
HMDB0119146,NA
HMDB0119147,NA
HMDB0119148,NA
HMDB0119149,NA
HMDB0119150,NA
HMDB0119151,NA
HMDB0119152,NA
HMDB0119153,NA
HMDB0119154,NA
HMDB0119155,NA
HMDB0119156,NA
HMDB0119157,NA
HMDB0119158,NA
HMDB0119159,NA
HMDB0119160,NA
HMDB0119161,NA
HMDB0119162,NA
HMDB0119163,NA
HMDB0119164,NA
HMDB0119165,NA
HMDB0119166,NA
HMDB0119167,NA
HMDB0119168,NA
HMDB0119169,NA
HMDB0119170,NA
HMDB0119171,NA
HMDB0119172,NA
HMDB0119173,NA
HMDB0119174,NA
HMDB0119175,NA
HMDB0119176,NA
HMDB0119177,NA
HMDB0119178,NA
HMDB0119179,NA
HMDB0119180,NA
HMDB0119181,NA
HMDB0119182,NA
HMDB0119183,NA
HMDB0119184,NA
HMDB0119185,NA
HMDB0119186,NA
HMDB0119187,NA
HMDB0119188,NA
HMDB0119189,NA
HMDB0119190,NA
HMDB0119191,NA
HMDB0119192,NA
HMDB0119193,NA
HMDB0119194,NA
HMDB0119195,NA
HMDB0119196,NA
HMDB0119197,NA
HMDB0119198,NA
HMDB0119199,NA
HMDB0119200,NA
HMDB0119201,NA
HMDB0119202,NA
HMDB0119203,NA
HMDB0119204,NA
HMDB0119205,NA
HMDB0119206,NA
HMDB0119207,NA
HMDB0119208,NA
HMDB0119209,NA
HMDB0119210,NA
HMDB0119211,NA
HMDB0119212,NA
HMDB0119213,NA
HMDB0119214,NA
HMDB0119215,NA
HMDB0119216,NA
HMDB0119217,NA
HMDB0119218,NA
HMDB0119219,NA
HMDB0119220,NA
HMDB0119221,NA
HMDB0119222,NA
HMDB0119223,NA
HMDB0119224,NA
HMDB0119225,NA
HMDB0119226,NA
HMDB0119227,NA
HMDB0119228,NA
HMDB0119229,NA
HMDB0119230,NA
HMDB0119231,NA
HMDB0119232,NA
HMDB0119233,NA
HMDB0119234,NA
HMDB0119235,NA
HMDB0119236,NA
HMDB0119237,NA
HMDB0119238,NA
HMDB0119239,NA
HMDB0119240,NA
HMDB0119241,NA
HMDB0119242,NA
HMDB0119243,NA
HMDB0119244,NA
HMDB0119245,NA
HMDB0119246,NA
HMDB0119247,NA
HMDB0119248,NA
HMDB0119249,NA
HMDB0119250,NA
HMDB0119251,NA
HMDB0119252,NA
HMDB0119253,NA
HMDB0119254,NA
HMDB0119255,NA
HMDB0119256,NA
HMDB0119257,NA
HMDB0119258,NA
HMDB0119259,NA
HMDB0119260,NA
HMDB0119261,NA
HMDB0119262,NA
HMDB0119263,NA
HMDB0119264,NA
HMDB0119265,NA
HMDB0119266,NA
HMDB0119267,NA
HMDB0119268,NA
HMDB0119269,NA
HMDB0119270,NA
HMDB0119271,NA
HMDB0119272,NA
HMDB0119273,NA
HMDB0119274,NA
HMDB0119275,NA
HMDB0119276,NA
HMDB0119277,NA
HMDB0119278,NA
HMDB0119279,NA
HMDB0119280,NA
HMDB0119281,NA
HMDB0119282,NA
HMDB0119283,NA
HMDB0119284,NA
HMDB0119285,NA
HMDB0119286,NA
HMDB0119287,NA
HMDB0119288,NA
HMDB0119289,NA
HMDB0119290,NA
HMDB0119291,NA
HMDB0119292,NA
HMDB0119293,NA
HMDB0119294,NA
HMDB0119295,NA
HMDB0119296,NA
HMDB0119297,NA
HMDB0119298,NA
HMDB0119299,NA
HMDB0119300,NA
HMDB0119301,NA
HMDB0119302,NA
HMDB0119303,NA
HMDB0119304,NA
HMDB0119305,NA
HMDB0119306,NA
HMDB0119307,NA
HMDB0119308,NA
HMDB0119309,NA
HMDB0119310,NA
HMDB0119311,NA
HMDB0119312,NA
HMDB0119313,NA
HMDB0119314,NA
HMDB0119315,NA
HMDB0119316,NA
HMDB0119317,NA
HMDB0119318,NA
HMDB0119319,NA
HMDB0119320,NA
HMDB0119321,NA
HMDB0119322,NA
HMDB0119323,NA
HMDB0119324,NA
HMDB0119325,NA
HMDB0119326,NA
HMDB0119327,NA
HMDB0119328,NA
HMDB0119329,NA
HMDB0119330,NA
HMDB0119331,NA
HMDB0119332,NA
HMDB0119333,NA
HMDB0119334,NA
HMDB0119335,NA
HMDB0119336,NA
HMDB0119337,NA
HMDB0119338,NA
HMDB0119339,NA
HMDB0119340,NA
HMDB0119341,NA
HMDB0119342,NA
HMDB0119343,NA
HMDB0119344,NA
HMDB0119345,NA
HMDB0119346,NA
HMDB0119347,NA
HMDB0119348,NA
HMDB0119349,NA
HMDB0119350,NA
HMDB0119351,NA
HMDB0119352,NA
HMDB0119353,NA
HMDB0119354,NA
HMDB0119355,NA
HMDB0119356,NA
HMDB0119357,NA
HMDB0119358,NA
HMDB0119359,NA
HMDB0119360,NA
HMDB0119361,NA
HMDB0119362,NA
HMDB0119363,NA
HMDB0119364,NA
HMDB0119365,NA
HMDB0119366,NA
HMDB0119367,NA
HMDB0119368,NA
HMDB0119369,NA
HMDB0119370,NA
HMDB0119371,NA
HMDB0119372,NA
HMDB0119373,NA
HMDB0119374,NA
HMDB0119375,NA
HMDB0119376,NA
HMDB0119377,NA
HMDB0119378,NA
HMDB0119379,NA
HMDB0119380,NA
HMDB0119381,NA
HMDB0119382,NA
HMDB0119383,NA
HMDB0119384,NA
HMDB0119385,NA
HMDB0119386,NA
HMDB0119387,NA
HMDB0119388,NA
HMDB0119389,NA
HMDB0119390,NA
HMDB0119391,NA
HMDB0119392,NA
HMDB0119393,NA
HMDB0119394,NA
HMDB0119395,NA
HMDB0119396,NA
HMDB0119397,NA
HMDB0119398,NA
HMDB0119399,NA
HMDB0119400,NA
HMDB0119401,NA
HMDB0119402,NA
HMDB0119403,NA
HMDB0119404,NA
HMDB0119405,NA
HMDB0119406,NA
HMDB0119407,NA
HMDB0119408,NA
HMDB0119409,NA
HMDB0119410,NA
HMDB0119411,NA
HMDB0119412,NA
HMDB0119413,NA
HMDB0119414,NA
HMDB0119415,NA
HMDB0119416,NA
HMDB0119417,NA
HMDB0119418,NA
HMDB0119419,NA
HMDB0119420,NA
HMDB0119421,NA
HMDB0119422,NA
HMDB0119423,NA
HMDB0119424,NA
HMDB0119425,NA
HMDB0119426,NA
HMDB0119427,NA
HMDB0119428,NA
HMDB0119429,NA
HMDB0119430,NA
HMDB0119431,NA
HMDB0119432,NA
HMDB0119433,NA
HMDB0119434,NA
HMDB0119435,NA
HMDB0119436,NA
HMDB0119437,NA
HMDB0119438,NA
HMDB0119439,NA
HMDB0119440,NA
HMDB0119441,NA
HMDB0119442,NA
HMDB0119443,NA
HMDB0119444,NA
HMDB0119445,NA
HMDB0119446,NA
HMDB0119447,NA
HMDB0119448,NA
HMDB0119449,NA
HMDB0119450,NA
HMDB0119451,NA
HMDB0119452,NA
HMDB0119453,NA
HMDB0119454,NA
HMDB0119455,NA
HMDB0119456,NA
HMDB0119457,NA
HMDB0119458,NA
HMDB0119459,NA
HMDB0119460,NA
HMDB0119461,NA
HMDB0119462,NA
HMDB0119463,NA
HMDB0119464,NA
HMDB0119465,NA
HMDB0119466,NA
HMDB0119467,NA
HMDB0119468,NA
HMDB0119469,NA
HMDB0119470,NA
HMDB0119471,NA
HMDB0119472,NA
HMDB0119473,NA
HMDB0119474,NA
HMDB0119475,NA
HMDB0119476,NA
HMDB0119477,NA
HMDB0119478,NA
HMDB0119479,NA
HMDB0119480,NA
HMDB0119481,NA
HMDB0119482,NA
HMDB0119483,NA
HMDB0119484,NA
HMDB0119485,NA
HMDB0119486,NA
HMDB0119487,NA
HMDB0119488,NA
HMDB0119489,NA
HMDB0119490,NA
HMDB0119491,NA
HMDB0119492,NA
HMDB0119493,NA
HMDB0119494,NA
HMDB0119495,NA
HMDB0119496,NA
HMDB0119497,NA
HMDB0119498,NA
HMDB0119499,NA
HMDB0119500,NA
HMDB0119501,NA
HMDB0119502,NA
HMDB0119503,NA
HMDB0119504,NA
HMDB0119505,NA
HMDB0119506,NA
HMDB0119507,NA
HMDB0119508,NA
HMDB0119509,NA
HMDB0119510,NA
HMDB0119511,NA
HMDB0119512,NA
HMDB0119513,NA
HMDB0119514,NA
HMDB0119515,NA
HMDB0119516,NA
HMDB0119517,NA
HMDB0119518,NA
HMDB0119519,NA
HMDB0119520,NA
HMDB0119521,NA
HMDB0119522,NA
HMDB0119523,NA
HMDB0119524,NA
HMDB0119525,NA
HMDB0119526,NA
HMDB0119527,NA
HMDB0119528,NA
HMDB0119529,NA
HMDB0119530,NA
HMDB0119531,NA
HMDB0119532,NA
HMDB0119533,NA
HMDB0119534,NA
HMDB0119535,NA
HMDB0119536,NA
HMDB0119537,NA
HMDB0119538,NA
HMDB0119539,NA
HMDB0119540,NA
HMDB0119541,NA
HMDB0119542,NA
HMDB0119543,NA
HMDB0119544,NA
HMDB0119545,NA
HMDB0119546,NA
HMDB0119547,NA
HMDB0119548,NA
HMDB0119549,NA
HMDB0119550,NA
HMDB0119551,NA
HMDB0119552,NA
HMDB0119553,NA
HMDB0119554,NA
HMDB0119555,NA
HMDB0119556,NA
HMDB0119557,NA
HMDB0119558,NA
HMDB0119559,NA
HMDB0119560,NA
HMDB0119561,NA
HMDB0119562,NA
HMDB0119563,NA
HMDB0119564,NA
HMDB0119565,NA
HMDB0119566,NA
HMDB0119567,NA
HMDB0119568,NA
HMDB0119569,NA
HMDB0119570,NA
HMDB0119571,NA
HMDB0119572,NA
HMDB0119573,NA
HMDB0119574,NA
HMDB0119575,NA
HMDB0119576,NA
HMDB0119577,NA
HMDB0119578,NA
HMDB0119579,NA
HMDB0119580,NA
HMDB0119581,NA
HMDB0119582,NA
HMDB0119583,NA
HMDB0119584,NA
HMDB0119585,NA
HMDB0119586,NA
HMDB0119587,NA
HMDB0119588,NA
HMDB0119589,NA
HMDB0119590,NA
HMDB0119591,NA
HMDB0119592,NA
HMDB0119593,NA
HMDB0119594,NA
HMDB0119595,NA
HMDB0119596,NA
HMDB0119597,NA
HMDB0119598,NA
HMDB0119599,NA
HMDB0119600,NA
HMDB0119601,NA
HMDB0119602,NA
HMDB0119603,NA
HMDB0119604,NA
HMDB0119605,NA
HMDB0119606,NA
HMDB0119607,NA
HMDB0119608,NA
HMDB0119609,NA
HMDB0119610,NA
HMDB0119611,NA
HMDB0119612,NA
HMDB0119613,NA
HMDB0119614,NA
HMDB0119615,NA
HMDB0119616,NA
HMDB0119617,NA
HMDB0119618,NA
HMDB0119619,NA
HMDB0119620,NA
HMDB0119621,NA
HMDB0119622,NA
HMDB0119623,NA
HMDB0119624,NA
HMDB0119625,NA
HMDB0119626,NA
HMDB0119627,NA
HMDB0119628,NA
HMDB0119629,NA
HMDB0119630,NA
HMDB0119631,NA
HMDB0119632,NA
HMDB0119633,NA
HMDB0119634,NA
HMDB0119635,NA
HMDB0119636,NA
HMDB0119637,NA
HMDB0119638,NA
HMDB0119639,NA
HMDB0119640,NA
HMDB0119641,NA
HMDB0119642,NA
HMDB0119643,NA
HMDB0119644,NA
HMDB0119645,NA
HMDB0119646,NA
HMDB0119647,NA
HMDB0119648,NA
HMDB0119649,NA
HMDB0119650,NA
HMDB0119651,NA
HMDB0119652,NA
HMDB0119653,NA
HMDB0119654,NA
HMDB0119655,NA
HMDB0119656,NA
HMDB0119657,NA
HMDB0119658,NA
HMDB0119659,NA
HMDB0119660,NA
HMDB0119661,NA
HMDB0119662,NA
HMDB0119663,NA
HMDB0119664,NA
HMDB0119665,NA
HMDB0119666,NA
HMDB0119667,NA
HMDB0119668,NA
HMDB0119669,NA
HMDB0119670,NA
HMDB0119671,NA
HMDB0119672,NA
HMDB0119673,NA
HMDB0119674,NA
HMDB0119675,NA
HMDB0119676,NA
HMDB0119677,NA
HMDB0119678,NA
HMDB0119679,NA
HMDB0119680,NA
HMDB0119681,NA
HMDB0119682,NA
HMDB0119683,NA
HMDB0119684,NA
HMDB0119685,NA
HMDB0119686,NA
HMDB0119687,NA
HMDB0119688,NA
HMDB0119689,NA
HMDB0119690,NA
HMDB0119691,NA
HMDB0119692,NA
HMDB0119693,NA
HMDB0119694,NA
HMDB0119695,NA
HMDB0119696,NA
HMDB0119697,NA
HMDB0119698,NA
HMDB0119699,NA
HMDB0119700,NA
HMDB0119701,NA
HMDB0119702,NA
HMDB0119703,NA
HMDB0119704,NA
HMDB0119705,NA
HMDB0119706,NA
HMDB0119707,NA
HMDB0119708,NA
HMDB0119709,NA
HMDB0119710,NA
HMDB0119711,NA
HMDB0119712,NA
HMDB0119713,NA
HMDB0119714,NA
HMDB0119715,NA
HMDB0119716,NA
HMDB0119717,NA
HMDB0119718,NA
HMDB0119719,NA
HMDB0119720,NA
HMDB0119721,NA
HMDB0119722,NA
HMDB0119723,NA
HMDB0119724,NA
HMDB0119725,NA
HMDB0119726,NA
HMDB0119727,NA
HMDB0119728,NA
HMDB0119729,NA
HMDB0119730,NA
HMDB0119731,NA
HMDB0119732,NA
HMDB0119733,NA
HMDB0119734,NA
HMDB0119735,NA
HMDB0119736,NA
HMDB0119737,NA
HMDB0119738,NA
HMDB0119739,NA
HMDB0119740,NA
HMDB0119741,NA
HMDB0119742,NA
HMDB0119743,NA
HMDB0119744,NA
HMDB0119745,NA
HMDB0119746,NA
HMDB0119747,NA
HMDB0119748,NA
HMDB0119749,NA
HMDB0119750,NA
HMDB0119751,NA
HMDB0119752,NA
HMDB0119753,NA
HMDB0119754,NA
HMDB0119755,NA
HMDB0119756,NA
HMDB0119757,NA
HMDB0119758,NA
HMDB0119759,NA
HMDB0119760,NA
HMDB0119761,NA
HMDB0119762,NA
HMDB0119763,NA
HMDB0119764,NA
HMDB0119765,NA
HMDB0119766,NA
HMDB0119767,NA
HMDB0119768,NA
HMDB0119769,NA
HMDB0119770,NA
HMDB0119771,NA
HMDB0119772,NA
HMDB0119773,NA
HMDB0119774,NA
HMDB0119775,NA
HMDB0119776,NA
HMDB0119777,NA
HMDB0119778,NA
HMDB0119779,NA
HMDB0119780,NA
HMDB0119781,NA
HMDB0119782,NA
HMDB0119783,NA
HMDB0119784,NA
HMDB0119785,NA
HMDB0119786,NA
HMDB0119787,NA
HMDB0119788,NA
HMDB0119789,NA
HMDB0119790,NA
HMDB0119791,NA
HMDB0119792,NA
HMDB0119793,NA
HMDB0119794,NA
HMDB0119795,NA
HMDB0119796,NA
HMDB0119797,NA
HMDB0119798,NA
HMDB0119799,NA
HMDB0119800,NA
HMDB0119801,NA
HMDB0119802,NA
HMDB0119803,NA
HMDB0119804,NA
HMDB0119805,NA
HMDB0119806,NA
HMDB0119807,NA
HMDB0119808,NA
HMDB0119809,NA
HMDB0119810,NA
HMDB0119811,NA
HMDB0119812,NA
HMDB0119813,NA
HMDB0119814,NA
HMDB0119815,NA
HMDB0119816,NA
HMDB0119817,NA
HMDB0119818,NA
HMDB0119819,NA
HMDB0119820,NA
HMDB0119821,NA
HMDB0119822,NA
HMDB0119823,NA
HMDB0119824,NA
HMDB0119825,NA
HMDB0119826,NA
HMDB0119827,NA
HMDB0119828,NA
HMDB0119829,NA
HMDB0119830,NA
HMDB0119831,NA
HMDB0119832,NA
HMDB0119833,NA
HMDB0119834,NA
HMDB0119835,NA
HMDB0119836,NA
HMDB0119837,NA
HMDB0119838,NA
HMDB0119839,NA
HMDB0119840,NA
HMDB0119841,NA
HMDB0119842,NA
HMDB0119843,NA
HMDB0119844,NA
HMDB0119845,NA
HMDB0119846,NA
HMDB0119847,NA
HMDB0119848,NA
HMDB0119849,NA
HMDB0119850,NA
HMDB0119851,NA
HMDB0119852,NA
HMDB0119853,NA
HMDB0119854,NA
HMDB0119855,NA
HMDB0119856,NA
HMDB0119857,NA
HMDB0119858,NA
HMDB0119859,NA
HMDB0119860,NA
HMDB0119861,NA
HMDB0119862,NA
HMDB0119863,NA
HMDB0119864,NA
HMDB0119865,NA
HMDB0119866,NA
HMDB0119867,NA
HMDB0119868,NA
HMDB0119869,NA
HMDB0119870,NA
HMDB0119871,NA
HMDB0119872,NA
HMDB0119873,NA
HMDB0119874,NA
HMDB0119875,NA
HMDB0119876,NA
HMDB0119877,NA
HMDB0119878,NA
HMDB0119879,NA
HMDB0119880,NA
HMDB0119881,NA
HMDB0119882,NA
HMDB0119883,NA
HMDB0119884,NA
HMDB0119885,NA
HMDB0119886,NA
HMDB0119887,NA
HMDB0119888,NA
HMDB0119889,NA
HMDB0119890,NA
HMDB0119891,NA
HMDB0119892,NA
HMDB0119893,NA
HMDB0119894,NA
HMDB0119895,NA
HMDB0119896,NA
HMDB0119897,NA
HMDB0119898,NA
HMDB0119899,NA
HMDB0119900,NA
HMDB0119901,NA
HMDB0119902,NA
HMDB0119903,NA
HMDB0119904,NA
HMDB0119905,NA
HMDB0119906,NA
HMDB0119907,NA
HMDB0119908,NA
HMDB0119909,NA
HMDB0119910,NA
HMDB0119911,NA
HMDB0119912,NA
HMDB0119913,NA
HMDB0119914,NA
HMDB0119915,NA
HMDB0119916,NA
HMDB0119917,NA
HMDB0119918,NA
HMDB0119919,NA
HMDB0119920,NA
HMDB0119921,NA
HMDB0119922,NA
HMDB0119923,NA
HMDB0119924,NA
HMDB0119925,NA
HMDB0119926,NA
HMDB0119927,NA
HMDB0119928,NA
HMDB0119929,NA
HMDB0119930,NA
HMDB0119931,NA
HMDB0119932,NA
HMDB0119933,NA
HMDB0119934,NA
HMDB0119935,NA
HMDB0119936,NA
HMDB0119937,NA
HMDB0119938,NA
HMDB0119939,NA
HMDB0119940,NA
HMDB0119941,NA
HMDB0119942,NA
HMDB0119943,NA
HMDB0119944,NA
HMDB0119945,NA
HMDB0119946,NA
HMDB0119947,NA
HMDB0119948,NA
HMDB0119949,NA
HMDB0119950,NA
HMDB0119951,NA
HMDB0119952,NA
HMDB0119953,NA
HMDB0119954,NA
HMDB0119955,NA
HMDB0119956,NA
HMDB0119957,NA
HMDB0119958,NA
HMDB0119959,NA
HMDB0119960,NA
HMDB0119961,NA
HMDB0119962,NA
HMDB0119963,NA
HMDB0119964,NA
HMDB0119965,NA
HMDB0119966,NA
HMDB0119967,NA
HMDB0119968,NA
HMDB0119969,NA
HMDB0119970,NA
HMDB0119971,NA
HMDB0119972,NA
HMDB0119973,NA
HMDB0119974,NA
HMDB0119975,NA
HMDB0119976,NA
HMDB0119977,NA
HMDB0119978,NA
HMDB0119979,NA
HMDB0119980,NA
HMDB0119981,NA
HMDB0119982,NA
HMDB0119983,NA
HMDB0119984,NA
HMDB0119985,NA
HMDB0119986,NA
HMDB0119987,NA
HMDB0119988,NA
HMDB0119989,NA
HMDB0119990,NA
HMDB0119991,NA
HMDB0119992,NA
HMDB0119993,NA
HMDB0119994,NA
HMDB0119995,NA
HMDB0119996,NA
HMDB0119997,NA
HMDB0119998,NA
HMDB0119999,NA
HMDB0120000,NA
HMDB0120001,NA
HMDB0120002,NA
HMDB0120003,NA
HMDB0120004,NA
HMDB0120005,NA
HMDB0120006,NA
HMDB0120007,NA
HMDB0120008,NA
HMDB0120009,NA
HMDB0120010,NA
HMDB0120011,NA
HMDB0120012,NA
HMDB0120013,NA
HMDB0120014,NA
HMDB0120015,NA
HMDB0120016,NA
HMDB0120017,NA
HMDB0120018,NA
HMDB0120019,NA
HMDB0120020,NA
HMDB0120021,NA
HMDB0120022,NA
HMDB0120023,NA
HMDB0120024,NA
HMDB0120025,NA
HMDB0120026,NA
HMDB0120027,NA
HMDB0120028,NA
HMDB0120029,NA
HMDB0120030,NA
HMDB0120031,NA
HMDB0120032,NA
HMDB0120033,NA
HMDB0120034,NA
HMDB0120035,NA
HMDB0120036,NA
HMDB0120037,NA
HMDB0120038,NA
HMDB0120039,NA
HMDB0120040,NA
HMDB0120041,NA
HMDB0120042,NA
HMDB0120043,NA
HMDB0120044,NA
HMDB0120045,NA
HMDB0120046,NA
HMDB0120047,NA
HMDB0120048,NA
HMDB0120049,NA
HMDB0120050,NA
HMDB0120051,NA
HMDB0120052,NA
HMDB0120053,NA
HMDB0120054,NA
HMDB0120055,NA
HMDB0120056,NA
HMDB0120057,NA
HMDB0120058,NA
HMDB0120059,NA
HMDB0120060,NA
HMDB0120061,NA
HMDB0120062,NA
HMDB0120063,NA
HMDB0120064,NA
HMDB0120065,NA
HMDB0120066,NA
HMDB0120067,NA
HMDB0120068,NA
HMDB0120069,NA
HMDB0120070,NA
HMDB0120071,NA
HMDB0120072,NA
HMDB0120073,NA
HMDB0120074,NA
HMDB0120075,NA
HMDB0120076,NA
HMDB0120077,NA
HMDB0120078,NA
HMDB0120079,NA
HMDB0120080,NA
HMDB0120081,NA
HMDB0120082,NA
HMDB0120083,NA
HMDB0120084,NA
HMDB0120085,NA
HMDB0120086,NA
HMDB0120087,NA
HMDB0120088,NA
HMDB0120089,NA
HMDB0120090,NA
HMDB0120091,NA
HMDB0120092,NA
HMDB0120093,NA
HMDB0120094,NA
HMDB0120095,NA
HMDB0120096,NA
HMDB0120097,NA
HMDB0120098,NA
HMDB0120099,NA
HMDB0120100,NA
HMDB0120101,NA
HMDB0120102,NA
HMDB0120103,NA
HMDB0120104,NA
HMDB0120105,NA
HMDB0120106,NA
HMDB0120107,NA
HMDB0120108,NA
HMDB0120109,NA
HMDB0120110,NA
HMDB0120111,NA
HMDB0120112,NA
HMDB0120113,NA
HMDB0120114,NA
HMDB0120115,NA
HMDB0120116,NA
HMDB0120117,NA
HMDB0120118,NA
HMDB0120119,NA
HMDB0120120,NA
HMDB0120121,NA
HMDB0120122,NA
HMDB0120123,NA
HMDB0120124,NA
HMDB0120125,NA
HMDB0120126,NA
HMDB0120127,NA
HMDB0120128,NA
HMDB0120129,NA
HMDB0120130,NA
HMDB0120131,NA
HMDB0120132,NA
HMDB0120133,NA
HMDB0120134,NA
HMDB0120135,NA
HMDB0120136,NA
HMDB0120137,NA
HMDB0120138,NA
HMDB0120139,NA
HMDB0120140,NA
HMDB0120141,NA
HMDB0120142,NA
HMDB0120143,NA
HMDB0120144,NA
HMDB0120145,NA
HMDB0120146,NA
HMDB0120147,NA
HMDB0120148,NA
HMDB0120149,NA
HMDB0120150,NA
HMDB0120151,NA
HMDB0120152,NA
HMDB0120153,NA
HMDB0120154,NA
HMDB0120155,NA
HMDB0120156,NA
HMDB0120157,NA
HMDB0120158,NA
HMDB0120159,NA
HMDB0120160,NA
HMDB0120161,NA
HMDB0120162,NA
HMDB0120163,NA
HMDB0120164,NA
HMDB0120165,NA
HMDB0120166,NA
HMDB0120167,NA
HMDB0120168,NA
HMDB0120169,NA
HMDB0120170,NA
HMDB0120171,NA
HMDB0120172,NA
HMDB0120173,NA
HMDB0120174,NA
HMDB0120175,NA
HMDB0120176,NA
HMDB0120177,NA
HMDB0120178,NA
HMDB0120179,NA
HMDB0120180,NA
HMDB0120181,NA
HMDB0120182,NA
HMDB0120183,NA
HMDB0120184,NA
HMDB0120185,NA
HMDB0120186,NA
HMDB0120187,NA
HMDB0120188,NA
HMDB0120189,NA
HMDB0120190,NA
HMDB0120191,NA
HMDB0120192,NA
HMDB0120193,NA
HMDB0120194,NA
HMDB0120195,NA
HMDB0120196,NA
HMDB0120197,NA
HMDB0120198,NA
HMDB0120199,NA
HMDB0120200,NA
HMDB0120201,NA
HMDB0120202,NA
HMDB0120203,NA
HMDB0120204,NA
HMDB0120205,NA
HMDB0120206,NA
HMDB0120207,NA
HMDB0120208,NA
HMDB0120209,NA
HMDB0120210,NA
HMDB0120211,NA
HMDB0120212,NA
HMDB0120213,NA
HMDB0120214,NA
HMDB0120215,NA
HMDB0120216,NA
HMDB0120217,NA
HMDB0120218,NA
HMDB0120219,NA
HMDB0120220,NA
HMDB0120221,NA
HMDB0120222,NA
HMDB0120223,NA
HMDB0120224,NA
HMDB0120225,NA
HMDB0120226,NA
HMDB0120227,NA
HMDB0120228,NA
HMDB0120229,NA
HMDB0120230,NA
HMDB0120231,NA
HMDB0120232,NA
HMDB0120233,NA
HMDB0120234,NA
HMDB0120235,NA
HMDB0120236,NA
HMDB0120237,NA
HMDB0120238,NA
HMDB0120239,NA
HMDB0120240,NA
HMDB0120241,NA
HMDB0120242,NA
HMDB0120243,NA
HMDB0120244,NA
HMDB0120245,NA
HMDB0120246,NA
HMDB0120247,NA
HMDB0120248,NA
HMDB0120249,NA
HMDB0120250,NA
HMDB0120251,NA
HMDB0120252,NA
HMDB0120253,NA
HMDB0120254,NA
HMDB0120255,NA
HMDB0120256,NA
HMDB0120257,NA
HMDB0120258,NA
HMDB0120259,NA
HMDB0120260,NA
HMDB0120261,NA
HMDB0120262,NA
HMDB0120263,NA
HMDB0120264,NA
HMDB0120265,NA
HMDB0120266,NA
HMDB0120267,NA
HMDB0120268,NA
HMDB0120269,NA
HMDB0120270,NA
HMDB0120271,NA
HMDB0120272,NA
HMDB0120273,NA
HMDB0120274,NA
HMDB0120275,NA
HMDB0120276,NA
HMDB0120277,NA
HMDB0120278,NA
HMDB0120279,NA
HMDB0120280,NA
HMDB0120281,NA
HMDB0120282,NA
HMDB0120283,NA
HMDB0120284,NA
HMDB0120285,NA
HMDB0120286,NA
HMDB0120287,NA
HMDB0120288,NA
HMDB0120289,NA
HMDB0120290,NA
HMDB0120291,NA
HMDB0120292,NA
